user_pseudo_id,event_name,event_timestamp
1595680.6516616381,page_view,1605436332256231
1595680.6516616381,page_view,1605436814720554
1595680.6516616381,page_view,1605436210181677
1595680.6516616381,page_view,1605436400534190
1595680.6516616381,begin_checkout,1605436814739115
1595680.6516616381,page_view,1605436372460444
1595680.6516616381,page_view,1605437001263759
1595680.6516616381,page_view,1605436193810325
1595680.6516616381,page_view,1605436768183913
1595680.6516616381,page_view,1605436434687786
1595680.6516616381,page_view,1605436303072468
1595680.6516616381,page_view,1605436646625762
1595680.6516616381,page_view,1605436784393891
1595680.6516616381,page_view,1605436612763134
1595680.6516616381,page_view,1605436588416060
1595680.6516616381,page_view,1605436688743858
1595680.6516616381,page_view,1605436975151416
1595680.6516616381,page_view,1605436292442440
1595680.6516616381,begin_checkout,1605436864347435
1595680.6516616381,page_view,1605436631621167
1595680.6516616381,begin_checkout,1605436864342509
1595680.6516616381,page_view,1605436864342101
1595680.6516616381,begin_checkout,1605436814722458
1595680.6516616381,page_view,1605436270657557
1595680.6516616381,page_view,1605436550408772
1619955.1831633439,page_view,1605414238166859
1627000.0431357750,page_view,1605440317830670
1630230.2677991350,page_view,1605441124762783
1630230.2677991350,page_view,1605441111630458
1630230.2677991350,page_view,1605441185643074
1630230.2677991350,view_item,1605441124762783
1630230.2677991350,page_view,1605441179992565
1630230.2677991350,page_view,1605441174293761
1630691.9777323268,page_view,1605483867160704
1672093.2912900013,page_view,1605449459547282
1685670.5950107331,page_view,1605415514777632
1690625.4863554292,page_view,1605447293361912
1690870.0445424751,page_view,1605459991351155
1690870.0445424751,page_view,1605459947202315
1690870.0445424751,page_view,1605459961681447
1690870.0445424751,page_view,1605459938471941
1700149.7886974810,page_view,1605439262950027
1700149.7886974810,page_view,1605438896938324
1700149.7886974810,view_item,1605439262950027
1700149.7886974810,page_view,1605439564730516
1700149.7886974810,page_view,1605438836471897
1700149.7886974810,page_view,1605439949205219
1700149.7886974810,page_view,1605435369976852
1700149.7886974810,page_view,1605438887835674
1707402.3746645303,page_view,1605411241514947
1714104.6929445672,page_view,1605432710337294
1714104.6929445672,page_view,1605432713603600
1714104.6929445672,page_view,1605432718959394
1714104.6929445672,page_view,1605432676450023
1723976.8931742579,page_view,1605482183912332
1725902.5030711413,page_view,1605436108026461
1756668.1108972663,page_view,1605400412404602
1756668.1108972663,page_view,1605400327444351
1756668.1108972663,page_view,1605400357084390
1756668.1108972663,page_view,1605400692459179
1756668.1108972663,page_view,1605400370764497
1764099.3784817576,page_view,1605441782758239
1766215.6576167397,page_view,1605416697796229
1766215.6576167397,page_view,1605416746215546
1766215.6576167397,page_view,1605416481153140
1766215.6576167397,page_view,1605416473264146
1766215.6576167397,page_view,1605416767498392
1766215.6576167397,page_view,1605416751737571
1766215.6576167397,page_view,1605416450464222
1766215.6576167397,page_view,1605416640553784
1768599.7117903502,page_view,1605470954196977
1768599.7117903502,page_view,1605470941528922
1768744.0496340045,page_view,1605416815826452
1782855.8923570108,page_view,1605433588281455
1782855.8923570108,page_view,1605433652199268
1782855.8923570108,page_view,1605433622172868
1782855.8923570108,page_view,1605433646093055
1782855.8923570108,page_view,1605433608789258
1782855.8923570108,page_view,1605433577363872
1782855.8923570108,page_view,1605433736489164
1782855.8923570108,page_view,1605433633425530
1798908.1992272482,page_view,1605405760005533
1810329.2315643182,page_view,1605412897131041
1817511.4843585967,page_view,1605448557402137
1817511.4843585967,page_view,1605448572762591
1821540.4420881500,page_view,1605408330824102
1834354.8308826699,page_view,1605462340195040
1834354.8308826699,page_view,1605462379167058
1834354.8308826699,page_view,1605462291638794
1834354.8308826699,page_view,1605462373747215
1834354.8308826699,page_view,1605462386533859
1839060.6851770231,page_view,1605431636404545
1850550.2908382882,page_view,1605480338591544
1850550.2908382882,page_view,1605480363506093
1857682.4449261658,page_view,1605436204849493
1877623.2639054762,page_view,1605401587440396
1877623.2639054762,page_view,1605401574745333
1879205.2533947571,page_view,1605424298473119
1899380.6907560216,view_item,1605409414558179
1899380.6907560216,page_view,1605409412810937
1918757.1161978913,page_view,1605430422784302
1933490.1851112366,view_item,1605466115130990
1933490.1851112366,page_view,1605466115130990
1933490.1851112366,page_view,1605479778206257
1933490.1851112366,page_view,1605479768298758
1933490.1851112366,page_view,1605464247456809
1933490.1851112366,page_view,1605467274562172
1933490.1851112366,page_view,1605479806269820
1933490.1851112366,page_view,1605479838455713
1934894.4756439339,page_view,1605473765242501
